CustomerID,Age,Gender,Marital_Status,Education,Employment_Type,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Income_Loan_Ratio,Loan_Status
2315,29,Female,Single,Not Graduate,Self-Employed,14557,5750,473.0,180,0.0,Urban,0.42932346723044396,N
2316,60,Male,Married,Not Graduate,Self-Employed,13585,382,81.0,360,0.0,Semiurban,1.724320987654321,N
2317,37,Male,Single,Graduate,Salaried,5345,4112,,120,1.0,Semiurban,1.2281818181818183,Y
2318,21,Male,Married,Graduate,Salaried,13382,4588,255.0,180,0.0,Rural,0.7047058823529412,N
2319,45,Female,Married,Graduate,Salaried,8406,7498,436.0,300,0.0,Semiurban,0.36477064220183486,N
2320,63,Male,Single,Not Graduate,Self-Employed,12984,7069,277.0,120,0.0,Rural,0.7239350180505415,N
2321,60,Male,Married,Graduate,Self-Employed,1878,3810,177.0,360,1.0,Rural,0.3213559322033898,Y
2322,62,Female,Married,Graduate,Self-Employed,4793,1896,304.0,360,,Urban,0.2200328947368421,N
2323,45,Female,Single,Not Graduate,Self-Employed,4829,1509,261.0,300,1.0,Rural,0.2428352490421456,N
2324,59,Female,Single,Not Graduate,Self-Employed,6308,7573,288.0,120,1.0,Semiurban,0.4819791666666667,Y
2325,55,Female,Single,Graduate,Salaried,13130,4212,256.0,240,1.0,Semiurban,0.677421875,Y
2326,23,Male,,Not Graduate,Self-Employed,9437,1578,367.0,300,1.0,Rural,0.30013623978201637,Y
2327,57,Female,Single,Graduate,Self-Employed,1724,879,332.0,360,0.0,Urban,0.07840361445783132,N
2328,64,Female,Single,Graduate,Self-Employed,2237,2162,294.0,180,1.0,Rural,0.14962585034013606,Y
2329,64,Male,Single,Not Graduate,Salaried,1735,5914,94.0,120,1.0,Rural,0.8137234042553192,Y
2330,50,Male,Single,Graduate,Self-Employed,13970,1572,154.0,240,1.0,Semiurban,1.0092207792207792,N
2331,58,Female,Married,Not Graduate,Salaried,2211,6957,397.0,180,1.0,Urban,0.23093198992443326,Y
2332,54,Male,Married,Not Graduate,Salaried,7488,1648,330.0,120,1.0,Urban,0.27684848484848484,Y
2333,32,Female,Single,Graduate,Salaried,3388,7714,283.0,300,1.0,Urban,0.39229681978798586,Y
2334,39,Female,Married,Graduate,Salaried,14410,4739,238.0,300,1.0,Urban,0.8045798319327732,N
2335,57,Male,Single,Graduate,Salaried,8673,1359,93.0,120,1.0,Semiurban,1.0787096774193548,N
2336,64,Male,Single,Not Graduate,Self-Employed,2759,4431,274.0,240,1.0,Urban,0.26240875912408756,Y
2337,37,Female,Married,Graduate,Self-Employed,6746,2969,479.0,120,1.0,Urban,0.20281837160751565,Y
2338,30,Female,Married,Not Graduate,Salaried,8771,3960,191.0,180,1.0,Urban,0.6665445026178011,Y
2339,32,Female,Single,Not Graduate,Salaried,2248,3811,185.0,180,0.0,Semiurban,0.3275135135135135,N
2340,36,Male,Single,Graduate,Salaried,13678,4242,225.0,300,1.0,Semiurban,0.7964444444444444,Y
2341,44,,Married,Not Graduate,Self-Employed,5051,4217,191.0,120,1.0,Urban,0.4852356020942408,Y
2342,39,Female,Single,Graduate,Self-Employed,7900,80,498.0,300,1.0,Semiurban,0.1602409638554217,N
2343,28,Female,Married,Graduate,Salaried,8143,2732,,240,1.0,Rural,0.8430232558139535,Y
2344,51,Female,Single,Graduate,Self-Employed,10201,7833,131.0,180,1.0,Urban,1.3766412213740458,Y
2345,41,Female,Single,Graduate,Self-Employed,3323,2709,184.0,360,1.0,Semiurban,0.3278260869565217,N
2346,37,Male,Married,Graduate,Salaried,8352,2422,256.0,360,1.0,Urban,0.420859375,N
2347,43,Female,,Graduate,Salaried,14572,3641,393.0,120,1.0,Urban,0.4634351145038168,Y
2348,57,Female,Married,Graduate,Self-Employed,12633,6206,226.0,120,1.0,Semiurban,0.8335840707964601,Y
2349,36,Female,Married,Not Graduate,Self-Employed,9277,4599,432.0,360,0.0,Rural,0.3212037037037037,N
2350,26,Female,Married,Graduate,Self-Employed,5732,667,292.0,120,1.0,Urban,0.21914383561643835,Y
2351,28,Male,Married,Not Graduate,Salaried,8019,2496,104.0,180,1.0,Rural,1.0110576923076924,N
2352,45,Male,Married,Not Graduate,Salaried,11826,3499,190.0,240,1.0,Semiurban,0.8065789473684211,Y
2353,38,Male,Single,Not Graduate,Salaried,3277,7011,,240,1.0,Urban,0.2103885480572597,Y
2354,45,Female,Single,Graduate,Self-Employed,2722,3498,105.0,300,1.0,Semiurban,0.5923809523809523,N
2355,32,Female,Single,Not Graduate,Self-Employed,9130,1444,64.0,180,1.0,Semiurban,1.6521875,Y
2356,35,Male,Married,Not Graduate,Salaried,13359,1345,234.0,120,1.0,Semiurban,0.6283760683760684,N
2357,46,Male,Married,Graduate,Self-Employed,3277,6823,363.0,120,1.0,Semiurban,0.27823691460055094,N
2358,61,Male,Married,Graduate,Salaried,10996,1189,468.0,300,1.0,Urban,0.2603632478632479,N
2359,46,Female,Single,Not Graduate,Self-Employed,8990,5716,137.0,300,1.0,Rural,1.0734306569343066,N
2360,52,Female,Married,Graduate,Salaried,6359,6076,146.0,120,1.0,Rural,0.8517123287671233,Y
2361,30,Male,Married,Graduate,Self-Employed,10393,5768,193.0,120,1.0,Urban,0.8373575129533679,Y
2362,36,Male,Single,Graduate,Self-Employed,9618,6604,57.0,180,0.0,Urban,2.8459649122807016,Y
2363,27,Male,Married,Graduate,Salaried,4489,458,264.0,300,1.0,Rural,0.18738636363636363,Y
2364,37,Female,Single,Not Graduate,Salaried,9843,1212,222.0,180,1.0,Rural,0.497972972972973,Y
2365,43,Female,Single,Graduate,Salaried,2825,4559,272.0,120,1.0,Urban,0.27147058823529413,Y
2366,46,Female,,Graduate,Salaried,10993,911,89.0,360,0.0,Semiurban,1.3375280898876405,Y
2367,41,Male,Married,Graduate,Salaried,13414,6522,231.0,360,,Urban,0.863030303030303,Y
2368,42,Male,Married,Not Graduate,Self-Employed,11403,1025,319.0,120,0.0,Rural,0.3895924764890282,N
2369,27,Female,Single,Not Graduate,Salaried,6627,7785,236.0,300,1.0,Semiurban,0.6106779661016949,Y
2370,34,Male,Single,Graduate,Salaried,10498,2411,294.0,360,1.0,Rural,0.4390816326530612,N
2371,35,Female,Single,Graduate,Salaried,14022,71,358.0,300,1.0,Semiurban,0.39365921787709496,Y
2372,27,Male,Married,Not Graduate,Salaried,4222,5546,280.0,360,0.0,Rural,0.34885714285714287,N
2373,29,Male,Married,Graduate,Salaried,6156,2685,432.0,300,1.0,Semiurban,0.20465277777777777,Y
2374,28,Male,Married,Graduate,Self-Employed,2825,1193,204.0,360,1.0,Urban,0.1969607843137255,N
2375,43,Male,Married,Not Graduate,Salaried,5633,7372,224.0,300,1.0,Urban,0.5805803571428572,Y
2376,49,Female,Single,Graduate,Salaried,10851,1848,385.0,180,1.0,Semiurban,0.32984415584415583,Y
2377,38,Male,Single,Graduate,Salaried,4369,2384,164.0,300,1.0,Semiurban,0.4117682926829268,N
2378,51,Female,Single,Not Graduate,Self-Employed,14208,2022,439.0,180,1.0,Urban,0.36970387243735764,Y
2379,50,Female,Single,Not Graduate,Self-Employed,2742,7639,360.0,180,1.0,Urban,0.2883611111111111,N
2380,59,Female,Married,Graduate,Salaried,10039,6338,349.0,120,1.0,Semiurban,0.46925501432664757,N
2381,55,Male,Married,Not Graduate,Salaried,3331,3741,67.0,180,1.0,Semiurban,1.0555223880597016,Y
2382,38,Female,Married,Graduate,Self-Employed,3069,5107,321.0,240,0.0,Urban,0.2547040498442368,N
2383,62,Female,Single,Graduate,Self-Employed,13627,4748,61.0,180,1.0,Rural,3.012295081967213,Y
2384,59,Female,Single,Graduate,Self-Employed,8746,1298,453.0,300,1.0,Urban,0.22172185430463576,N
2385,37,Male,Married,Not Graduate,Salaried,3418,4102,350.0,180,1.0,Semiurban,0.21485714285714286,N
2386,34,Male,Married,Not Graduate,Salaried,7916,904,241.0,300,1.0,Semiurban,0.3659751037344398,N
2387,51,Female,Single,Graduate,Self-Employed,4732,3026,281.0,300,1.0,Rural,0.27608540925266906,N
2388,44,Male,Married,Graduate,Salaried,5258,2028,492.0,240,1.0,Urban,0.14808943089430895,N
2389,55,Female,Single,Not Graduate,Self-Employed,7497,6709,142.0,180,0.0,Semiurban,1.0004225352112677,N
2390,64,Female,Single,Not Graduate,Self-Employed,3855,4711,267.0,180,1.0,Urban,0.32082397003745317,Y
2391,54,,Single,Not Graduate,Self-Employed,11089,5969,327.0,360,1.0,Semiurban,0.521651376146789,N
2392,23,Female,Married,Graduate,Salaried,12472,2620,402.0,360,1.0,Rural,0.3754228855721393,N
2393,57,Male,Married,Not Graduate,Self-Employed,3324,2646,352.0,120,1.0,Urban,0.16960227272727274,Y
2394,63,Male,Single,Not Graduate,Self-Employed,12183,4865,78.0,300,1.0,Urban,2.1856410256410257,Y
2395,60,Female,Married,Graduate,Salaried,8780,7345,350.0,240,1.0,Rural,0.4607142857142857,Y
2396,46,Male,Single,Graduate,Self-Employed,5560,2289,126.0,360,1.0,Semiurban,0.6229365079365079,Y
2397,43,Male,Single,Graduate,Salaried,6824,7370,58.0,180,1.0,Semiurban,2.447241379310345,Y
2398,64,,Single,Not Graduate,Self-Employed,1904,5662,73.0,120,1.0,Urban,1.0364383561643835,N
2399,59,Female,Single,Graduate,Salaried,3221,3872,64.0,240,1.0,Rural,1.10828125,Y
2400,35,Male,Married,Graduate,Self-Employed,6816,1485,213.0,180,1.0,Urban,0.38971830985915495,N
2401,24,,Single,Graduate,Self-Employed,12517,3151,62.0,180,1.0,Urban,2.527096774193548,Y
2402,49,Female,Single,Graduate,Self-Employed,5345,7690,396.0,300,1.0,Semiurban,0.32916666666666666,N
2403,42,Male,Married,Not Graduate,Self-Employed,5710,1440,221.0,300,1.0,Semiurban,0.3235294117647059,Y
2404,45,Male,Single,Graduate,Self-Employed,12884,765,406.0,360,1.0,Semiurban,0.33618226600985224,Y
2405,33,Male,Single,Not Graduate,Salaried,1564,4479,376.0,360,1.0,Semiurban,0.16071808510638297,N
2406,38,Male,Married,Not Graduate,Salaried,10991,2438,249.0,180,1.0,Semiurban,0.5393172690763052,Y
2407,53,Male,Married,Not Graduate,Self-Employed,14612,7039,427.0,180,1.0,Rural,0.5070491803278688,N
2408,36,Male,Married,Graduate,Self-Employed,7882,7966,125.0,360,1.0,Urban,1.26784,Y
2409,62,Male,Single,Not Graduate,Self-Employed,11107,4092,213.0,360,1.0,Rural,0.7135680751173709,N
2410,64,Female,Married,Graduate,Salaried,13285,4783,421.0,180,,Urban,0.4291686460807601,Y
2411,22,Female,Married,Graduate,Salaried,2468,1149,110.0,240,1.0,Semiurban,0.32881818181818184,Y
2412,55,Female,Single,Graduate,Self-Employed,1868,3565,473.0,180,1.0,Rural,0.11486257928118393,N
2413,62,Female,Single,Not Graduate,Salaried,9924,4142,294.0,240,1.0,Urban,0.47843537414965986,N
2414,54,Female,Single,Graduate,Self-Employed,3742,7885,431.0,240,,Semiurban,0.2697679814385151,N
2415,50,Male,,Graduate,Self-Employed,6502,7643,,180,1.0,Semiurban,0.6933823529411764,N
2416,33,Male,Single,Graduate,Self-Employed,4583,1972,306.0,120,0.0,Rural,0.2142156862745098,N
2417,33,Male,Married,Not Graduate,Salaried,9573,2666,293.0,360,1.0,Rural,0.4177133105802048,Y
2418,38,Male,,Not Graduate,Self-Employed,10612,463,211.0,300,0.0,Rural,0.5248815165876777,Y
2419,52,Female,Married,Not Graduate,Self-Employed,10380,7954,117.0,180,1.0,Semiurban,1.567008547008547,Y
2420,52,Male,Single,Graduate,Self-Employed,13964,5968,,240,1.0,Urban,0.507175572519084,Y
2421,55,Male,Single,Not Graduate,Salaried,14822,4218,326.0,180,0.0,Urban,0.5840490797546012,N
2422,59,,Single,Graduate,Salaried,2969,7641,210.0,360,0.0,Rural,0.5052380952380953,N
2423,49,Male,Married,Graduate,Salaried,6225,2181,440.0,240,,Urban,0.19104545454545455,N
2424,49,Male,Married,Not Graduate,Self-Employed,5759,1642,498.0,300,0.0,Semiurban,0.1486144578313253,N
2425,64,Female,Single,Graduate,Salaried,5122,3888,308.0,300,1.0,Urban,0.29253246753246753,N
2426,36,Male,Married,Not Graduate,Self-Employed,11792,840,356.0,300,0.0,Semiurban,0.35483146067415733,N
2427,64,Male,Single,Graduate,Salaried,11957,5681,384.0,120,1.0,Rural,0.4593229166666667,Y
2428,30,Male,Married,Not Graduate,Self-Employed,13481,6992,,240,1.0,Urban,1.421736111111111,Y
2429,50,Male,,Graduate,Salaried,2323,2654,487.0,240,1.0,Semiurban,0.10219712525667352,N
2430,45,Male,Married,Graduate,Self-Employed,4931,5899,295.0,120,1.0,Rural,0.3671186440677966,N
2431,59,Female,Single,Graduate,Salaried,8028,4118,270.0,240,1.0,Rural,0.44985185185185184,Y
2432,40,Female,Married,Graduate,Salaried,5651,565,172.0,120,1.0,Rural,0.3613953488372093,Y
2433,25,Female,Married,Graduate,Salaried,5713,6005,236.0,180,1.0,Rural,0.4965254237288136,Y
2434,21,Female,Single,Not Graduate,Self-Employed,8920,6909,311.0,360,1.0,Urban,0.5089710610932476,N
2435,50,Female,Married,Graduate,Salaried,10489,964,462.0,300,0.0,Semiurban,0.2479004329004329,N
2436,23,Female,Single,Not Graduate,Salaried,2279,2282,322.0,120,1.0,Urban,0.14164596273291927,Y
2437,34,,Single,Not Graduate,Salaried,12542,995,422.0,120,1.0,Semiurban,0.320781990521327,Y
2438,50,Female,Single,Not Graduate,Salaried,4392,7226,109.0,120,1.0,Rural,1.0658715596330275,N
2439,24,Female,Single,Graduate,Self-Employed,7034,1187,455.0,180,1.0,Urban,0.18068131868131868,N
2440,38,Male,Single,Graduate,Salaried,11585,5890,,120,1.0,Rural,0.3823851203501094,N
2441,57,Male,Married,Graduate,Self-Employed,4806,4921,174.0,360,1.0,Semiurban,0.5590229885057472,Y
2442,45,Female,Single,Not Graduate,Self-Employed,4402,4311,386.0,360,1.0,Rural,0.22572538860103628,Y
2443,21,Male,,Graduate,Self-Employed,14495,3254,390.0,300,1.0,Urban,0.4551025641025641,Y
2444,35,Female,Single,Graduate,Self-Employed,14891,7736,100.0,180,1.0,Urban,2.2627,Y
2445,29,Male,Single,Not Graduate,Salaried,5218,656,227.0,360,0.0,Semiurban,0.25876651982378857,N
2446,35,Female,Married,Not Graduate,Self-Employed,1521,2982,188.0,240,1.0,Semiurban,0.23952127659574468,N
2447,44,Male,Single,Not Graduate,Self-Employed,3000,1113,489.0,240,1.0,Urban,0.08411042944785276,N
2448,24,Male,Married,Not Graduate,Self-Employed,10534,6083,376.0,240,1.0,Urban,0.44194148936170213,N
2449,32,Female,Single,Not Graduate,Self-Employed,11452,4406,219.0,120,1.0,Urban,0.7241095890410959,Y
2450,57,Female,Married,Not Graduate,Salaried,5141,556,88.0,120,1.0,Urban,0.6473863636363636,Y
2451,57,Female,Single,Graduate,Salaried,6712,3019,118.0,240,0.0,Semiurban,0.8246610169491525,N
2452,63,Female,Single,Not Graduate,Self-Employed,1691,2304,285.0,300,1.0,Urban,0.14017543859649123,Y
2453,26,Female,Married,Graduate,Self-Employed,14806,2580,97.0,300,1.0,Semiurban,1.7923711340206185,Y
2454,59,,Single,Graduate,Self-Employed,14914,5652,430.0,120,1.0,Urban,0.47827906976744183,N
2455,44,Female,Married,Graduate,Salaried,10087,51,106.0,240,1.0,Urban,0.9564150943396227,N
2456,31,Female,Single,Not Graduate,Salaried,8674,1361,326.0,300,1.0,Rural,0.30782208588957055,N
2457,33,Male,Married,Graduate,Salaried,6614,1194,387.0,120,0.0,Rural,0.20175710594315246,N
2458,54,,Single,Not Graduate,Salaried,6162,4019,148.0,240,0.0,Urban,0.6879054054054055,N
2459,45,Female,Single,Not Graduate,Salaried,5826,3138,453.0,180,0.0,Semiurban,0.19788079470198675,N
2460,27,Male,Married,Graduate,Self-Employed,10565,1648,64.0,240,1.0,Urban,1.90828125,Y
2461,24,Male,Single,Not Graduate,Salaried,12313,6443,374.0,240,1.0,Rural,0.5014973262032085,Y
2462,28,Female,Single,Graduate,Salaried,5835,671,228.0,360,1.0,Urban,0.28535087719298247,Y
2463,40,Male,Single,Graduate,Self-Employed,9781,777,381.0,360,1.0,Rural,0.27711286089238846,N
2464,49,Male,Single,Not Graduate,Salaried,11971,4927,111.0,180,1.0,Urban,1.5223423423423423,Y
2465,30,Female,Single,Graduate,Salaried,10148,2279,168.0,180,0.0,Urban,0.739702380952381,N
2466,63,Female,Single,Graduate,Salaried,11972,3022,86.0,240,0.0,Semiurban,1.7434883720930232,N
2467,54,Male,Married,Graduate,Self-Employed,14141,1860,183.0,300,1.0,Rural,0.8743715846994535,Y
2468,46,Male,Married,Not Graduate,Salaried,10696,3139,75.0,180,1.0,Rural,1.8446666666666667,Y
2469,61,Female,Married,Graduate,Self-Employed,14226,5625,57.0,240,1.0,Rural,3.4826315789473683,Y
2470,23,Male,Single,Not Graduate,Self-Employed,6994,6171,53.0,120,1.0,Semiurban,2.4839622641509433,Y
2471,26,Male,Married,Not Graduate,Salaried,10036,6068,70.0,360,1.0,Urban,2.3005714285714287,Y
2472,25,Male,Single,Graduate,Salaried,4211,7795,464.0,300,1.0,Semiurban,0.25875,Y
2473,25,Female,Single,Graduate,Salaried,9095,1074,198.0,240,1.0,Urban,0.5135858585858586,N
2474,43,Male,Single,Not Graduate,Salaried,14444,1716,74.0,120,1.0,Semiurban,2.1837837837837837,Y
2475,29,Male,Single,Not Graduate,Self-Employed,7773,1283,192.0,360,1.0,Semiurban,0.4716666666666667,Y
2476,55,Female,Married,Graduate,Salaried,7784,4686,294.0,120,1.0,Rural,0.4241496598639456,Y
2477,40,Male,Single,Graduate,Self-Employed,12154,6928,468.0,240,1.0,Semiurban,0.40773504273504274,Y
2478,62,Male,Married,Not Graduate,Self-Employed,10808,6763,482.0,180,1.0,Urban,0.3645435684647303,N
2479,55,Female,Single,Not Graduate,Self-Employed,10317,1986,92.0,360,1.0,Semiurban,1.3372826086956522,Y
2480,38,Female,,Not Graduate,Self-Employed,14071,2633,474.0,120,1.0,Semiurban,0.35240506329113924,Y
2481,37,Female,Married,Not Graduate,Self-Employed,11671,7854,342.0,180,1.0,Urban,0.570906432748538,Y
2482,44,Female,Married,Not Graduate,Salaried,5494,1001,234.0,300,1.0,Rural,0.2775641025641026,Y
2483,23,Male,Married,Graduate,Self-Employed,3178,6327,91.0,240,1.0,Urban,1.0445054945054946,Y
2484,52,Male,Married,Not Graduate,Self-Employed,9914,1046,480.0,240,0.0,Urban,0.22833333333333333,N
2485,55,Female,Married,Not Graduate,Salaried,2243,7953,141.0,360,1.0,Urban,0.7231205673758865,Y
2486,58,Female,Single,Graduate,Salaried,1962,2176,366.0,120,1.0,Semiurban,0.11306010928961749,N
2487,33,Male,Married,Graduate,Self-Employed,3068,2338,447.0,300,1.0,Semiurban,0.12093959731543624,N
2488,45,Female,Single,Not Graduate,Self-Employed,13039,1855,373.0,360,0.0,Urban,0.3993029490616622,N
2489,29,Male,Married,Not Graduate,Salaried,14951,500,102.0,360,,Urban,1.5148039215686275,N
2490,24,Female,Single,Graduate,Self-Employed,3236,2233,133.0,120,1.0,Rural,0.411203007518797,N
2491,34,Male,Married,Not Graduate,Salaried,14834,4574,83.0,300,0.0,Semiurban,2.338313253012048,N
2492,57,Female,Married,Not Graduate,Salaried,13731,5690,125.0,120,0.0,Semiurban,1.55368,Y
2493,54,Female,Single,Graduate,Self-Employed,9403,2539,402.0,240,1.0,Semiurban,0.29706467661691544,N
2494,31,Male,Married,Not Graduate,Salaried,13643,4608,457.0,180,0.0,Semiurban,0.39936542669584246,N
2495,61,Female,Married,Graduate,Self-Employed,8502,3714,453.0,240,0.0,Urban,0.26966887417218544,N
2496,23,Male,Married,Graduate,Self-Employed,10356,7234,246.0,240,1.0,Urban,0.7150406504065041,Y
2497,48,Male,Single,Graduate,Self-Employed,2856,7972,335.0,360,1.0,Rural,0.3232238805970149,N
2498,49,Male,Married,Graduate,Salaried,2514,6610,137.0,240,1.0,Semiurban,0.665985401459854,Y
2499,29,Male,Single,Not Graduate,Self-Employed,11824,2332,284.0,300,0.0,Semiurban,0.4984507042253521,N
2500,23,Male,Married,Graduate,Salaried,12360,600,281.0,240,1.0,Urban,0.46120996441281137,Y
2501,45,Female,,Not Graduate,Self-Employed,2554,5536,56.0,300,1.0,Rural,1.4446428571428571,Y
2502,54,Female,,Not Graduate,Self-Employed,3264,5219,341.0,120,0.0,Urban,0.2487683284457478,N
2503,32,,Married,Not Graduate,Salaried,7509,4284,87.0,360,0.0,Semiurban,1.3555172413793104,Y
2504,62,Female,Married,Not Graduate,Self-Employed,5958,988,101.0,300,0.0,Semiurban,0.6877227722772277,N
2505,29,Male,Single,Not Graduate,Self-Employed,12561,7033,192.0,240,1.0,Rural,1.0205208333333333,Y
2506,35,Female,Married,Graduate,Salaried,11104,1881,479.0,360,1.0,Urban,0.2710855949895616,Y
2507,60,Female,Single,Graduate,Salaried,2167,4483,,360,1.0,Semiurban,0.14583333333333334,Y
2508,45,Female,Single,Graduate,Salaried,4870,6384,445.0,300,1.0,Semiurban,0.2528988764044944,Y
2509,25,Female,Single,Graduate,Self-Employed,7476,5901,270.0,300,1.0,Rural,0.49544444444444447,Y
2510,31,Male,,Not Graduate,Salaried,2894,6129,477.0,180,1.0,Semiurban,0.1891614255765199,Y
2511,54,Male,,Graduate,Salaried,9790,1754,289.0,180,1.0,Semiurban,0.3994463667820069,Y
2512,44,Female,Single,Not Graduate,Self-Employed,5570,2464,192.0,360,,Urban,0.4184375,Y
2513,35,Female,Married,Not Graduate,Salaried,8482,2223,398.0,180,1.0,Rural,0.26896984924623113,Y
2514,58,Male,Single,Graduate,Self-Employed,10113,4482,412.0,240,1.0,Rural,0.354247572815534,Y
2515,28,Female,Married,Graduate,Self-Employed,7099,1494,431.0,120,1.0,Rural,0.19937354988399072,N
2516,25,Male,Married,Graduate,Salaried,5150,852,98.0,360,,Urban,0.6124489795918368,Y
2517,46,Male,Married,Graduate,Self-Employed,13849,7400,326.0,120,1.0,Rural,0.6518098159509202,Y
2518,38,Male,Married,Not Graduate,Salaried,10824,6806,320.0,180,1.0,Semiurban,0.5509375,N
2519,26,Female,Single,Not Graduate,Salaried,11394,451,63.0,300,0.0,Rural,1.8801587301587301,Y
2520,57,Male,,Graduate,Salaried,5120,2324,347.0,360,1.0,Semiurban,0.21452449567723342,N
2521,33,Female,Single,Not Graduate,Salaried,4690,7396,64.0,180,1.0,Rural,1.8884375,Y
2522,48,Male,Single,Not Graduate,Self-Employed,10289,7338,,240,1.0,Rural,0.6228621908127209,Y
2523,25,Female,Single,Not Graduate,Self-Employed,1891,1758,112.0,360,0.0,Urban,0.3258035714285714,N
2524,33,Female,Married,Graduate,Salaried,2575,4308,245.0,360,,Rural,0.2809387755102041,N
2525,37,Female,Single,Not Graduate,Salaried,4150,3353,76.0,300,1.0,Rural,0.9872368421052632,Y
2526,60,Male,Single,Graduate,Self-Employed,3884,4136,142.0,360,1.0,Urban,0.5647887323943662,N
2527,52,Male,Single,Graduate,Salaried,2309,5241,154.0,300,1.0,Semiurban,0.4902597402597403,Y
2528,49,Female,Married,Not Graduate,Self-Employed,9547,7394,358.0,180,1.0,Rural,0.4732122905027933,Y
2529,23,Female,Married,Not Graduate,Salaried,13001,6437,101.0,240,1.0,Rural,1.9245544554455445,Y
2530,60,Female,Single,Graduate,Self-Employed,7001,4695,368.0,240,1.0,Semiurban,0.31782608695652176,N
2531,54,Male,Married,Not Graduate,Self-Employed,13430,3338,230.0,360,0.0,Urban,0.7290434782608696,Y
